_id,userId,courseId,subjectId,lessonId,termId,createdAt,updatedAt,__v
61784b4afd921f00161608f7,60e75b42df20f743607ab52e,5fff72b3de0bdb47f826feaf,60119a4131c66a2ebd9eb4d0,6012d1b0cfe09249249f8954,5fc8d1b20fae0a06bc22db5c,2021-10-26T18:39:06.060Z,2021-10-26T18:39:06.060Z,0
617c61f2b736b70016b4427f,617c5a2db736b70016b44151,5fff72b3de0bdb47f826feaf,60119a5d31c66a2ebd9eb4d4,6012d2bccfe09249249f8a12,5fc8d1b20fae0a06bc22db5c,2021-10-29T21:04:50.927Z,2021-10-29T21:04:50.927Z,0
617c64d4b736b70016b44314,617c5a2db736b70016b44151,5fff72b3de0bdb47f826feaf,60119a7431c66a2ebd9eb4d7,6012d31fcfe09249249f8a9c,5fc8d1b20fae0a06bc22db5c,2021-10-29T21:17:08.460Z,2021-10-29T21:17:08.460Z,0
618037a51a5eec0016682922,6162e16577c6310016e7f261,5fff734ade0bdb47f826feb1,60119ba131c66a2ebd9eb4ee,6012d7abcfe09249249f8ebe,600048197cabf80f88f61736,2021-11-01T18:53:25.139Z,2021-11-01T18:53:25.139Z,0
6181090aaf49b300162ba557,615618c778a374001601f15d,5fff7371de0bdb47f826feb2,60119c2931c66a2ebd9eb4fe,6012d94ecfe09249249f9222,5fc8d1b20fae0a06bc22db5c,2021-11-02T09:46:50.722Z,2021-11-02T09:46:50.722Z,0
61824f65dddee7001634af8b,617fb7321a5eec0016680a40,5fff72b3de0bdb47f826feaf,60119a4131c66a2ebd9eb4d0,6012d1b0cfe09249249f8954,5fc8d1b20fae0a06bc22db5c,2021-11-03T08:59:17.958Z,2021-11-03T08:59:17.958Z,0
6184d1d464422c0016e720e0,6162000177c6310016e7ec44,5fff7371de0bdb47f826feb2,60119c2931c66a2ebd9eb4fe,6012d94ecfe09249249f9222,5fc8d1b20fae0a06bc22db5c,2021-11-05T06:40:20.534Z,2021-11-05T06:40:20.534Z,0
6184d95864422c0016e72131,6184d88964422c0016e720fb,5fff7371de0bdb47f826feb2,60119c2931c66a2ebd9eb4fe,6012d94ecfe09249249f9222,5fc8d1b20fae0a06bc22db5c,2021-11-05T07:12:24.587Z,2021-11-05T07:12:24.587Z,0
6188a3bf72fe7d0016208459,6188a28f72fe7d001620841e,5fff7371de0bdb47f826feb2,60119c2931c66a2ebd9eb4fe,6012d94ecfe09249249f9222,5fc8d1b20fae0a06bc22db5c,2021-11-08T04:12:47.629Z,2021-11-08T04:12:47.629Z,0
6188c6ea72fe7d0016208680,6188c0cb72fe7d0016208551,5fff72b3de0bdb47f826feaf,60119a6631c66a2ebd9eb4d5,6012d2cccfe09249249f8a42,5fc8d1b20fae0a06bc22db5c,2021-11-08T06:42:50.957Z,2021-11-08T06:42:50.957Z,0
6188cd1d72fe7d0016208767,6187c74172fe7d0016207637,5fff734ade0bdb47f826feb1,60119bc331c66a2ebd9eb4f2,6012d814cfe09249249f8fae,5fc8d1b20fae0a06bc22db5c,2021-11-08T07:09:17.251Z,2021-11-08T07:09:17.251Z,0
6188eb2fc7ca5a00161b4e81,6183ad6a64422c0016e6d945,5fff72b3de0bdb47f826feaf,60119a3331c66a2ebd9eb4cf,6012cec2cfe09249249f8900,5fc8d1b20fae0a06bc22db5c,2021-11-08T09:17:35.175Z,2021-11-08T09:17:35.175Z,0
6188eb75c7ca5a00161b4f0f,6183ad6a64422c0016e6d945,5fff72b3de0bdb47f826feaf,60119a3331c66a2ebd9eb4cf,6012cec2cfe09249249f88fe,5fc8d1b20fae0a06bc22db5c,2021-11-08T09:18:45.263Z,2021-11-08T09:18:45.263Z,0
61896cc0c7ca5a00161b6b24,61896c3dc7ca5a00161b6ab5,5fc8cfbb81a55b4c3c19737d,5fff5bab3fd2d54b08047c82,6012bdcecfe09249249f7e9c,5fc8d1b20fae0a06bc22db5c,2021-11-08T18:30:24.716Z,2021-11-08T18:30:24.716Z,0
61899e32c7ca5a00161b7708,618976afc7ca5a00161b6d5a,5fff7329de0bdb47f826feb0,60119b1131c66a2ebd9eb4e1,6012d628cfe09249249f8c82,5fc8d1b20fae0a06bc22db5c,2021-11-08T22:01:22.240Z,2021-11-08T22:01:22.240Z,0
618a7cdc7f90a00016ddcfb1,6188c0cb72fe7d0016208551,5fff72b3de0bdb47f826feaf,60119ad231c66a2ebd9eb4db,6012d3d3cfe09249249f8b5c,5fc8d1b20fae0a06bc22db5c,2021-11-09T13:51:24.601Z,2021-11-09T13:51:24.601Z,0
618ab6577f90a00016ddda9d,618ab6387f90a00016ddda47,5fff734ade0bdb47f826feb1,60119b8531c66a2ebd9eb4e9,6012d6e1cfe09249249f8dfc,5fc8d1b20fae0a06bc22db5c,2021-11-09T17:56:39.758Z,2021-11-09T17:56:39.758Z,0
618b9bed7f90a00016de0083,618b8fb27f90a00016ddfc8a,5fff7371de0bdb47f826feb2,60119c0c31c66a2ebd9eb4fb,6012d904cfe09249249f916a,5fc8d1b20fae0a06bc22db5c,2021-11-10T10:16:13.163Z,2021-11-10T10:16:13.163Z,0
618bde03c07b8b0016b1890b,618bddccc07b8b0016b188d0,5fff72b3de0bdb47f826feaf,60119a6631c66a2ebd9eb4d5,6012d2cccfe09249249f8a42,5fc8d1b20fae0a06bc22db5c,2021-11-10T14:58:11.716Z,2021-11-10T14:58:11.716Z,0
618cdf07b7ba7000162e74f3,618a4aedb5e47f00161133c0,5fff72b3de0bdb47f826feaf,60119a3331c66a2ebd9eb4cf,6012cec2cfe09249249f88fe,5fc8d1b20fae0a06bc22db5c,2021-11-11T09:14:47.632Z,2021-11-11T09:14:47.632Z,0
618f55e5a24eec00162a5937,618f5250a24eec00162a5858,5fff72b3de0bdb47f826feaf,60119a4131c66a2ebd9eb4d0,6012d1b0cfe09249249f8954,5fc8d1b20fae0a06bc22db5c,2021-11-13T06:06:29.798Z,2021-11-13T06:06:29.798Z,0
618f6f32a24eec00162a5bf1,618f6ac8a24eec00162a59d6,5fff72b3de0bdb47f826feaf,60119a5d31c66a2ebd9eb4d4,6012d2bccfe09249249f8a12,5fc8d1b20fae0a06bc22db5c,2021-11-13T07:54:26.475Z,2021-11-13T07:54:26.475Z,0
618f6fd3a24eec00162a5c35,618f6ba4a24eec00162a5a05,5fff72b3de0bdb47f826feaf,60119a4131c66a2ebd9eb4d0,6012d1b0cfe09249249f8954,5fc8d1b20fae0a06bc22db5c,2021-11-13T07:57:07.969Z,2021-11-13T07:57:07.969Z,0
619119c19384310016c33a7b,618c0ecac07b8b0016b19769,5fff7329de0bdb47f826feb0,60119b4c31c66a2ebd9eb4e2,6012d63bcfe09249249f8cac,5fc8d1b20fae0a06bc22db5c,2021-11-14T14:14:25.860Z,2021-11-14T14:14:25.860Z,0
61911d6b9384310016c33aca,618c0ecac07b8b0016b19769,5fff7329de0bdb47f826feb0,60119b0931c66a2ebd9eb4e0,6012d5efcfe09249249f8c5e,600047f67cabf80f88f61735,2021-11-14T14:30:03.732Z,2021-11-14T14:30:03.732Z,0
619204112cd2f100169103f5,6191c6a2c80ef3001687e072,5fff72b3de0bdb47f826feaf,60119a5d31c66a2ebd9eb4d4,6012d2bccfe09249249f8a12,5fc8d1b20fae0a06bc22db5c,2021-11-15T06:54:09.095Z,2021-11-15T06:54:09.095Z,0
61932ec0863bce00160a8df4,61927885863bce00160a7693,5fff7329de0bdb47f826feb0,60119ae731c66a2ebd9eb4dc,6012d3f8cfe09249249f8b8c,5fc8d1b20fae0a06bc22db5c,2021-11-16T04:08:32.300Z,2021-11-16T04:08:32.300Z,0
6193f18d54202000161fcec0,6184adeb64422c0016e71b1c,5fff7329de0bdb47f826feb0,60119b6a31c66a2ebd9eb4e7,6012d6a8cfe09249249f8d90,5fc8d1b20fae0a06bc22db5c,2021-11-16T17:59:41.136Z,2021-11-16T17:59:41.136Z,0
61940e7054202000161fd4e3,618976afc7ca5a00161b6d5a,5fff7329de0bdb47f826feb0,60119af031c66a2ebd9eb4de,6012d42bcfe09249249f8bee,5fc8d1b20fae0a06bc22db5c,2021-11-16T20:02:56.297Z,2021-11-16T20:02:56.297Z,0
61947e3554202000161fe19c,61947ac154202000161fe053,5fff7329de0bdb47f826feb0,60119ae731c66a2ebd9eb4dc,6012d3f8cfe09249249f8b8c,5fc8d1b20fae0a06bc22db5c,2021-11-17T03:59:49.651Z,2021-11-17T03:59:49.651Z,0
619492a054202000161fe52c,619490b854202000161fe4c1,5fff72b3de0bdb47f826feaf,60119a5d31c66a2ebd9eb4d4,6012d2bccfe09249249f8a12,5fc8d1b20fae0a06bc22db5c,2021-11-17T05:26:56.657Z,2021-11-17T05:26:56.657Z,0
61949f9454202000161fe6f3,61949ede54202000161fe67a,5fff72b3de0bdb47f826feaf,60119a5d31c66a2ebd9eb4d4,6012d2bccfe09249249f8a12,5fc8d1b20fae0a06bc22db5c,2021-11-17T06:22:12.447Z,2021-11-17T06:22:12.447Z,0
619648649342cc00168b5af9,6182dba1dddee7001634bed7,5fff7371de0bdb47f826feb2,60119c2931c66a2ebd9eb4fe,6012d94ecfe09249249f9222,5fc8d1b20fae0a06bc22db5c,2021-11-18T12:34:44.158Z,2021-11-18T12:34:44.158Z,0
6197dd879b79250016f6c164,61976366bc0f9200169866e8,5fff72b3de0bdb47f826feaf,60119a8431c66a2ebd9eb4d8,6012d3a3cfe09249249f8b00,5fc8d1b20fae0a06bc22db5c,2021-11-19T17:23:19.540Z,2021-11-19T17:23:19.540Z,0
619834cb9b79250016f6d024,6198346c9b79250016f6cff1,5fff72b3de0bdb47f826feaf,60119a3331c66a2ebd9eb4cf,6012cec2cfe09249249f88fe,5fc8d1b20fae0a06bc22db5c,2021-11-19T23:35:39.070Z,2021-11-19T23:35:39.070Z,0
619836349b79250016f6d09a,6198346c9b79250016f6cff1,5fff72b3de0bdb47f826feaf,60119a7431c66a2ebd9eb4d7,6012d31fcfe09249249f8a9c,5fc8d1b20fae0a06bc22db5c,2021-11-19T23:41:40.778Z,2021-11-19T23:41:40.778Z,0
619a147f2bd98b0016375f21,619a13ac2bd98b0016375e85,5fff7329de0bdb47f826feb0,60119b5631c66a2ebd9eb4e4,6012d670cfe09249249f8d00,5fc8d1b20fae0a06bc22db5c,2021-11-21T09:42:23.063Z,2021-11-21T09:42:23.063Z,0
619a156b2bd98b0016375ff1,619a14e12bd98b0016375f3a,5fff7371de0bdb47f826feb2,60119c6531c66a2ebd9eb504,6012d9fecfe09249249f9358,600048197cabf80f88f61736,2021-11-21T09:46:19.810Z,2021-11-21T09:46:19.810Z,0
619a8c8eeb34d70016f6b531,6188c0cb72fe7d0016208551,5fff72b3de0bdb47f826feaf,60119a7431c66a2ebd9eb4d7,6012d31fcfe09249249f8a9c,5fc8d1b20fae0a06bc22db5c,2021-11-21T18:14:38.548Z,2021-11-21T18:14:38.548Z,0
619b6fb2ffbf880016f03559,618fdb15a24eec00162a7784,5fff7371de0bdb47f826feb2,60119c2931c66a2ebd9eb4fe,6012d94ecfe09249249f9222,5fc8d1b20fae0a06bc22db5c,2021-11-22T10:23:46.988Z,2021-11-22T10:23:46.988Z,0
619b6feeffbf880016f0356c,618fdb15a24eec00162a7784,5fff7371de0bdb47f826feb2,60119c6531c66a2ebd9eb504,6012d9fecfe09249249f9358,600048197cabf80f88f61736,2021-11-22T10:24:46.834Z,2021-11-22T10:24:46.834Z,0
619d3354133ed90016bcd6cd,619a9a178f484e001656d700,5fff72b3de0bdb47f826feaf,60119a7431c66a2ebd9eb4d7,6012d31fcfe09249249f8a9c,5fc8d1b20fae0a06bc22db5c,2021-11-23T18:30:44.644Z,2021-11-23T18:30:44.644Z,0
619d69d9133ed90016bcdc86,619d676a133ed90016bcdc48,5fff7329de0bdb47f826feb0,60119b5631c66a2ebd9eb4e4,6012d670cfe09249249f8d00,5fc8d1b20fae0a06bc22db5c,2021-11-23T22:23:21.753Z,2021-11-23T22:23:21.753Z,0
619e9d7c26f1e1001687196a,6148f70359400e0016b6f5ec,5fff7371de0bdb47f826feb2,60119c2931c66a2ebd9eb4fe,6012d94ecfe09249249f9222,5fc8d1b20fae0a06bc22db5c,2021-11-24T20:15:56.949Z,2021-11-24T20:15:56.949Z,0
619ea38f26f1e10016871bb7,619e237426f1e1001686fac0,5fff7371de0bdb47f826feb2,60119c2931c66a2ebd9eb4fe,6012d94ecfe09249249f9222,5fc8d1b20fae0a06bc22db5c,2021-11-24T20:41:51.522Z,2021-11-24T20:41:51.522Z,0
619ea7ba26f1e10016871e16,619e237426f1e1001686fac0,5fff7371de0bdb47f826feb2,60119c6531c66a2ebd9eb504,6012d9fecfe09249249f9358,600048197cabf80f88f61736,2021-11-24T20:59:38.719Z,2021-11-24T20:59:38.719Z,0
619fa026771a230016403db1,619f9ba0771a230016403c35,5fff734ade0bdb47f826feb1,60119b8531c66a2ebd9eb4e9,6012d6e1cfe09249249f8dfc,5fc8d1b20fae0a06bc22db5c,2021-11-25T14:39:34.330Z,2021-11-25T14:39:34.330Z,0
619fa76f771a23001640423e,603fdf31a36c060015655272,5fc8cfbb81a55b4c3c19737d,5fff5bab3fd2d54b08047c82,6012bdcecfe09249249f7e9c,5fc8d1b20fae0a06bc22db5c,2021-11-25T15:10:39.695Z,2021-11-25T15:10:39.695Z,0
619fa8b7771a230016404339,6078ad1e58cbbb0015f28f1b,5fc8cfbb81a55b4c3c19737d,5fff5bab3fd2d54b08047c82,6012bdcecfe09249249f7e9c,5fc8d1b20fae0a06bc22db5c,2021-11-25T15:16:07.021Z,2021-11-25T15:16:07.021Z,0
619fad90771a230016404534,619fa919771a230016404349,5fff734ade0bdb47f826feb1,60119b8531c66a2ebd9eb4e9,6012d6e1cfe09249249f8dfc,5fc8d1b20fae0a06bc22db5c,2021-11-25T15:36:48.945Z,2021-11-25T15:36:48.945Z,0
619faeb8771a2300164045b0,619f88a7509ce800166b4cf4,5fff72b3de0bdb47f826feaf,60119a7431c66a2ebd9eb4d7,6012d31fcfe09249249f8a9c,5fc8d1b20fae0a06bc22db5c,2021-11-25T15:41:44.530Z,2021-11-25T15:41:44.530Z,0
619fb1cc771a230016404721,619f89d0509ce800166b4d57,5fff7329de0bdb47f826feb0,60119b5631c66a2ebd9eb4e4,6012d670cfe09249249f8d00,5fc8d1b20fae0a06bc22db5c,2021-11-25T15:54:52.160Z,2021-11-25T15:54:52.160Z,0
619fb67e771a230016404994,619fb61b771a23001640492b,5fff7329de0bdb47f826feb0,60119ae731c66a2ebd9eb4dc,6012d3f8cfe09249249f8b8c,5fc8d1b20fae0a06bc22db5c,2021-11-25T16:14:54.055Z,2021-11-25T16:14:54.055Z,0
619fcf63771a23001640576c,619f89d0509ce800166b4d57,5fff7329de0bdb47f826feb0,60119ae731c66a2ebd9eb4dc,6012d3f8cfe09249249f8b8c,5fc8d1b20fae0a06bc22db5c,2021-11-25T18:01:07.862Z,2021-11-25T18:01:07.862Z,0
619fe34a771a230016405ecc,619f8985509ce800166b4d40,5fff72b3de0bdb47f826feaf,60119a7431c66a2ebd9eb4d7,6012d31fcfe09249249f8a9c,5fc8d1b20fae0a06bc22db5c,2021-11-25T19:26:02.432Z,2021-11-25T19:26:02.432Z,0
619fe3fc771a230016405f54,619f8985509ce800166b4d40,5fff72b3de0bdb47f826feaf,60119a3331c66a2ebd9eb4cf,6012cec2cfe09249249f88fe,5fc8d1b20fae0a06bc22db5c,2021-11-25T19:29:00.107Z,2021-11-25T19:29:00.107Z,0
61a05739771a23001640714c,61a056a6771a2300164070d1,5fff72b3de0bdb47f826feaf,60119a4131c66a2ebd9eb4d0,6012d1b0cfe09249249f8954,5fc8d1b20fae0a06bc22db5c,2021-11-26T03:40:41.776Z,2021-11-26T03:40:41.776Z,0
61a0bd0670d7fe001619d00c,61870f375a4a360016781e09,5fff7371de0bdb47f826feb2,60119c2931c66a2ebd9eb4fe,6012d94ecfe09249249f9222,5fc8d1b20fae0a06bc22db5c,2021-11-26T10:55:02.755Z,2021-11-26T10:55:02.755Z,0
61a262fbedab4200160bb554,61a24f99edab4200160bb067,5fff7371de0bdb47f826feb2,60119c2931c66a2ebd9eb4fe,6012d94ecfe09249249f921a,5fc8d1b20fae0a06bc22db5c,2021-11-27T16:55:23.375Z,2021-11-27T16:55:23.375Z,0
61a374b4a612900016dc649a,619f89d0509ce800166b4d57,5fff7329de0bdb47f826feb0,60119b5331c66a2ebd9eb4e3,6012d65acfe09249249f8cf8,600048197cabf80f88f61736,2021-11-28T12:23:16.723Z,2021-11-28T12:23:16.723Z,0
61a3d8a9a612900016dc7772,61a28abcedab4200160bbb4f,5fff72b3de0bdb47f826feaf,60119a3331c66a2ebd9eb4cf,6012cec2cfe09249249f88fe,5fc8d1b20fae0a06bc22db5c,2021-11-28T19:29:45.964Z,2021-11-28T19:29:45.964Z,0
61a489c2a612900016dc86cb,618e2845240b220016b862b4,5fff734ade0bdb47f826feb1,60119b8531c66a2ebd9eb4e9,6012d6e1cfe09249249f8dfc,5fc8d1b20fae0a06bc22db5c,2021-11-29T08:05:22.533Z,2021-11-29T08:05:22.533Z,0
61a4e4e3b08483001682f2ff,61a4e1bdb08483001682f1f1,5fff7329de0bdb47f826feb0,60119af031c66a2ebd9eb4de,6012d42bcfe09249249f8bee,5fc8d1b20fae0a06bc22db5c,2021-11-29T14:34:11.622Z,2021-11-29T14:34:11.622Z,0
61a5087ab0848300168300b2,61a50767b08483001683002f,5fff72b3de0bdb47f826feaf,60119a5531c66a2ebd9eb4d3,6012d2b2cfe09249249f8a0e,600048197cabf80f88f61736,2021-11-29T17:06:02.174Z,2021-11-29T17:06:02.174Z,0
61a5c310b084830016832e0c,61a5c298b084830016832dda,5fff7329de0bdb47f826feb0,60119ae731c66a2ebd9eb4dc,6012d3f8cfe09249249f8b8c,5fc8d1b20fae0a06bc22db5c,2021-11-30T06:22:08.870Z,2021-11-30T06:22:08.870Z,0
61a62fafd0d12c0016940134,61a5c298b084830016832dda,5fff7329de0bdb47f826feb0,60119b5631c66a2ebd9eb4e4,6012d670cfe09249249f8d00,5fc8d1b20fae0a06bc22db5c,2021-11-30T14:05:35.059Z,2021-11-30T14:05:35.059Z,0
61a676e0d0d12c0016940e9e,619f89d0509ce800166b4d57,5fff7329de0bdb47f826feb0,60119b6a31c66a2ebd9eb4e7,6012d6a8cfe09249249f8d94,5fc8d1b20fae0a06bc22db5c,2021-11-30T19:09:20.458Z,2021-11-30T19:09:20.458Z,0
61a6770bd0d12c0016940ece,619f89d0509ce800166b4d57,5fff7329de0bdb47f826feb0,60119b6a31c66a2ebd9eb4e7,6012d6a8cfe09249249f8d9a,5fc8d1b20fae0a06bc22db5c,2021-11-30T19:10:03.978Z,2021-11-30T19:10:03.978Z,0
61a67a9bd0d12c0016940f5c,619f89d0509ce800166b4d57,5fff7329de0bdb47f826feb0,60119b6a31c66a2ebd9eb4e7,6012d6a8cfe09249249f8d90,5fc8d1b20fae0a06bc22db5c,2021-11-30T19:25:15.005Z,2021-11-30T19:25:15.005Z,0
61a67ae4d0d12c0016940f73,619f89d0509ce800166b4d57,5fff7329de0bdb47f826feb0,60119b0931c66a2ebd9eb4e0,6012d5f4cfe09249249f8c70,600048197cabf80f88f61736,2021-11-30T19:26:28.125Z,2021-11-30T19:26:28.125Z,0
61a67d8ad0d12c00169410b7,619f89d0509ce800166b4d57,5fff7329de0bdb47f826feb0,60119b1131c66a2ebd9eb4e1,6012d628cfe09249249f8c82,5fc8d1b20fae0a06bc22db5c,2021-11-30T19:37:46.073Z,2021-11-30T19:37:46.073Z,0
61a6a80cd0d12c0016941661,61a69e0bd0d12c00169414f2,5fff7371de0bdb47f826feb2,60119c0c31c66a2ebd9eb4fb,6012d904cfe09249249f916a,5fc8d1b20fae0a06bc22db5c,2021-11-30T22:39:08.411Z,2021-11-30T22:39:08.411Z,0
61a7214f88710a0016806dca,61a720a088710a0016806d06,5fff734ade0bdb47f826feb1,60119b8531c66a2ebd9eb4e9,6012d6e1cfe09249249f8dfe,5fc8d1b20fae0a06bc22db5c,2021-12-01T07:16:31.956Z,2021-12-01T07:16:31.956Z,0
61a721bb88710a0016806df9,61a720a088710a0016806d06,5fff734ade0bdb47f826feb1,60119b8531c66a2ebd9eb4e9,6012d6e1cfe09249249f8dfc,5fc8d1b20fae0a06bc22db5c,2021-12-01T07:18:19.564Z,2021-12-01T07:18:19.564Z,0
61a85851cc10ff0016407394,61376d212d600f0016d17a40,5fff72b3de0bdb47f826feaf,60119a3331c66a2ebd9eb4cf,6012cec2cfe09249249f88fe,5fc8d1b20fae0a06bc22db5c,2021-12-02T05:23:29.597Z,2021-12-02T05:23:29.597Z,0
61a8587bcc10ff00164073e0,61376d212d600f0016d17a40,5fff72b3de0bdb47f826feaf,60119a4131c66a2ebd9eb4d0,6012d1b0cfe09249249f8954,5fc8d1b20fae0a06bc22db5c,2021-12-02T05:24:11.510Z,2021-12-02T05:24:11.510Z,0
61a8fbcf7793890016553bf1,61a8f3667793890016553a6d,5fff72b3de0bdb47f826feaf,60119a7431c66a2ebd9eb4d7,6012d31fcfe09249249f8a9c,5fc8d1b20fae0a06bc22db5c,2021-12-02T17:01:03.248Z,2021-12-02T17:01:03.248Z,0
61ac670bf77cd0001677ff97,61ab902a545b820016068d01,5fff7371de0bdb47f826feb2,60119c0c31c66a2ebd9eb4fb,6012d904cfe09249249f916a,5fc8d1b20fae0a06bc22db5c,2021-12-05T07:15:23.439Z,2021-12-05T07:15:23.439Z,0
61ac91e6f77cd0001678086a,603a337788f8e80015827e3b,5fff734ade0bdb47f826feb1,60119bce31c66a2ebd9eb4f4,6012d838cfe09249249f9012,600047f67cabf80f88f61735,2021-12-05T10:18:14.574Z,2021-12-05T10:18:14.574Z,0
61ac9245f77cd0001678097b,603a337788f8e80015827e3b,5fff734ade0bdb47f826feb1,60119bce31c66a2ebd9eb4f4,6012d834cfe09249249f9004,5fc8d1b20fae0a06bc22db5c,2021-12-05T10:19:49.073Z,2021-12-05T10:19:49.073Z,0
61adbd11f60f250016c55efe,617939d1fd921f0016161c1f,5fff72b3de0bdb47f826feaf,60119ad231c66a2ebd9eb4db,6012d3d3cfe09249249f8b5c,5fc8d1b20fae0a06bc22db5c,2021-12-06T07:34:41.163Z,2021-12-06T07:34:41.163Z,0
61ae0691f60f250016c59154,61794085fd921f0016162256,5fff7371de0bdb47f826feb2,60119c6531c66a2ebd9eb504,6012d9fecfe09249249f9358,600048197cabf80f88f61736,2021-12-06T12:48:17.100Z,2021-12-06T12:48:17.100Z,0
61ae72c1f60f250016c5af90,603a337788f8e80015827e3b,5fff734ade0bdb47f826feb1,60119b8531c66a2ebd9eb4e9,6012d6e1cfe09249249f8e00,5fc8d1b20fae0a06bc22db5c,2021-12-06T20:29:53.360Z,2021-12-06T20:29:53.360Z,0
61ae72d8f60f250016c5af93,603a337788f8e80015827e3b,5fff734ade0bdb47f826feb1,60119b8531c66a2ebd9eb4e9,6012d6e1cfe09249249f8dfe,5fc8d1b20fae0a06bc22db5c,2021-12-06T20:30:16.434Z,2021-12-06T20:30:16.434Z,0
61af4480385d100016e3b6b5,603a22f088f8e80015827e08,5fff7371de0bdb47f826feb2,60119c2931c66a2ebd9eb4fe,6012d94ecfe09249249f9222,5fc8d1b20fae0a06bc22db5c,2021-12-07T11:24:48.306Z,2021-12-07T11:24:48.306Z,0
61af92b7385d100016e3c1fc,61af91a6385d100016e3c180,5fff7329de0bdb47f826feb0,60119ae731c66a2ebd9eb4dc,6012d3f8cfe09249249f8b8c,5fc8d1b20fae0a06bc22db5c,2021-12-07T16:58:31.395Z,2021-12-07T16:58:31.395Z,0
61b0e06f2e76960016e15899,603a337788f8e80015827e3b,5fff734ade0bdb47f826feb1,60119bb231c66a2ebd9eb4f0,6012d7d8cfe09249249f8f08,600047f67cabf80f88f61735,2021-12-08T16:42:23.023Z,2021-12-08T16:42:23.023Z,0
61b0edeb2e76960016e15ae7,603a337788f8e80015827e3b,5fff734ade0bdb47f826feb1,60119b8531c66a2ebd9eb4e9,6012d6e1cfe09249249f8dfc,5fc8d1b20fae0a06bc22db5c,2021-12-08T17:39:55.011Z,2021-12-08T17:39:55.011Z,0
61b0fba12e76960016e15bfb,603a337788f8e80015827e3b,5fff734ade0bdb47f826feb1,60119ba931c66a2ebd9eb4ef,6012d7b8cfe09249249f8eca,5fc8d1b20fae0a06bc22db5c,2021-12-08T18:38:25.364Z,2021-12-08T18:38:25.364Z,0
61b125b62e76960016e15fdf,6082ab7e3926fe29c8c80069,5fff72b3de0bdb47f826feaf,60119a3331c66a2ebd9eb4cf,6012cec2cfe09249249f88fe,5fc8d1b20fae0a06bc22db5c,2021-12-08T21:37:58.224Z,2021-12-08T21:37:58.224Z,0
61b1fe32ebc6a900165d14dc,61a1002e70d7fe001619e123,5fff7371de0bdb47f826feb2,60119c2931c66a2ebd9eb4fe,6012d94ecfe09249249f9222,5fc8d1b20fae0a06bc22db5c,2021-12-09T13:01:38.061Z,2021-12-09T13:01:38.061Z,0
61b2003debc6a900165d15d4,619ec94c26f1e100168726bd,5fff7371de0bdb47f826feb2,60119c0c31c66a2ebd9eb4fb,6012d904cfe09249249f916e,5fc8d1b20fae0a06bc22db5c,2021-12-09T13:10:21.190Z,2021-12-09T13:10:21.190Z,0
61b243e7ebc6a900165d1ae5,603a331288f8e80015827e35,5fff734ade0bdb47f826feb1,60119bb231c66a2ebd9eb4f0,6012d7d5cfe09249249f8f00,5fc8d1b20fae0a06bc22db5c,2021-12-09T17:59:03.762Z,2021-12-09T17:59:03.762Z,0
61b4b0db78a1690016abef26,616ca4f5dd52600016e23edc,5fff734ade0bdb47f826feb1,60119b8531c66a2ebd9eb4e9,6012d6e1cfe09249249f8dfe,5fc8d1b20fae0a06bc22db5c,2021-12-11T14:08:27.933Z,2021-12-11T14:08:27.933Z,0
61b4e00278a1690016abf6bc,61a288feedab4200160bbb02,5fff72b3de0bdb47f826feaf,60119a4131c66a2ebd9eb4d0,6012d1b4cfe09249249f8968,600047f67cabf80f88f61735,2021-12-11T17:29:38.078Z,2021-12-11T17:29:38.078Z,0
